ID,label,strategy,augmented_strategy,H_yx,predicted_label_null,correct_yx
946,0,talking about what was hard or worked well with child and repeating or changing if necessary in the future ,talking about what was hard or worked well with child and repeating or changing if necessary in the future,1.896853567,2,FALSE
946,0,talking about what was hard or worked well with child and repeating or changing if necessary in the future ,talking about what was hard or worked well with your child and repeating or changing if necessary in the future.,2.043346454,2,FALSE
946,0,talking about what was hard or worked well with child and repeating or changing if necessary in the future ,talking about what was hard or worked well with the child and repeating or changing if necessary in the future,1.940752263,2,FALSE
946,0,talking about what was hard or worked well with child and repeating or changing if necessary in the future ,Talking about what was hard or worked well with the child and repeating or changing if necessary in the future,1.940752263,2,FALSE
946,0,talking about what was hard or worked well with child and repeating or changing if necessary in the future ,talking about what worked well with the child and repeating or changing if necessary in the future,1.966039861,2,FALSE
946,0,Child and adults involved in programing to understand needs and expecation,Child and adults involved in programming to understand the needs and expectations,1.378384611,0,TRUE
946,0,Child and adults involved in programing to understand needs and expecation,The children and adults involved in programing to understand the needs and expectations,1.644867781,0,TRUE
946,0,Child and adults involved in programing to understand needs and expecation,Involving youth and adults in the programming to understand needs and expecation,1.582229492,0,TRUE
946,0,Child and adults involved in programing to understand needs and expecation,Child and adults involved in programming to understand needs and expectaton,1.674036787,0,TRUE
946,0,Child and adults involved in programing to understand needs and expecation,Child and adults involved in teaching to understand needs and expectancy,1.629538335,0,TRUE
946,0,Child and adults involved in programing to understand needs and expecation,Children and adults involved in programing to understand needs and expecation,1.575385302,0,TRUE
946,0,Child and adults involved in programing to understand needs and expecation,Child and adults involved in programing to understand needs and expectation,1.540088786,0,TRUE
946,0,Child and adults involved in programing to understand needs and expecation,Child and adults involved in programing to understand needs and expectations,1.581714998,0,TRUE
946,0,Child and adults involved in programing to understand needs and expecation,"In the community setting, it is important to think about how the program might be viewed by those who live there.",2.354916294,4,FALSE
946,0,Child and adults involved in programing to understand needs and expecation,Child and adults involved in programming to understand needs and expecation,1.641645924,0,TRUE
946,0,Child and adults involved in programing to understand needs and expecation,"The community in which the intervention will be taking place will vary in size and complexity. To identify the specific nature of the need, the program will need to be tailored to that particular population.",2.560779735,4,FALSE
467,0,Get down on her level to play and interact.,Get on her level to play and interact.,1.699958494,0,TRUE
467,0,Get down on her level to play and interact.,Get down on her level to play and interact with her.,2.01588442,1,FALSE
467,4,As she gets a little older would like to see her participate more.,"As she gets a little older, I would like to see her participate more.",0.876377596,4,TRUE
467,4,As she gets a little older would like to see her participate more.,As she gets a little older I'd like to see her participate more.,0.875095557,4,TRUE
467,4,As she gets a little older would like to see her participate more.,I would like to see her grow more interested in them.,0.918444234,4,TRUE
467,4,As she gets a little older would like to see her participate more.,As she gets a little bit older would like to see her participate more.,0.745316342,4,TRUE
467,4,As she gets a little older would like to see her participate more.,"As she gets a little older, IÃ¢â‚¬â„¢d like to see her participate more.",1.054454091,4,TRUE
467,0,Activities with other parent or adult interaction and supervision ,"Activities with another parent or adult relationship and supervising, with input and supervision.",1.472930635,0,TRUE
467,0,Activities with other parent or adult interaction and supervision ,Activities with other adult supervision and interaction.,1.295110209,0,TRUE
467,0,Activities with other parent or adult interaction and supervision ,Activities with other parent or adult interaction and supervision,1.164816391,0,TRUE
467,0,Activities with other parent or adult interaction and supervision ,Activities with other parents or adults (interaction and supervision),1.514644081,0,TRUE
467,0,Activities with other parent or adult interaction and supervision ,Activities with other parent or adult interactions and supervision,1.171499329,0,TRUE
467,0,Activities with other parent or adult interaction and supervision ,Activities with another parent or adult interaction and supervision,1.150705628,0,TRUE
467,0,Activities with other parent or adult interaction and supervision ,Activities that involve other parents or adults and have supervision are also important.,2.228792959,4,FALSE
467,1,Allow her to assist in brushing her hair.,Allow her to brush her hair.,1.473009766,1,TRUE
467,1,Allow her to assist in brushing her hair.,Allow her to assist you in brushing and combing her hair.,1.355224808,1,TRUE
467,1,Allow her to assist in brushing her hair.,Allow her to be the one to brush her hair.,1.401408476,1,TRUE
467,1,Allow her to assist in brushing her hair.,Allow her to assist in washing her hair.,1.301215016,1,TRUE
467,1,Allow her to assist in brushing her hair.,Allow her to help brushing her hair.,1.379190203,1,TRUE
467,1,Allow her to assist in brushing her hair.,Allow her to brush her hair herself.,1.350338585,1,TRUE
467,1,Allow her to assist in brushing her hair.,For example you can ask her to help brush her hair.,1.426772002,1,TRUE
467,1,Allow her to assist in brushing her hair.,Allow her to assist with brushing her hair.,1.336222372,1,TRUE
467,1,Allow her to assist in brushing her hair.,Allow her to brush her hair with her own hands.,1.426432319,1,TRUE
467,4,"Right now we don't really take trips,  as she gets older and can help with planning we will take more.",As she gets older and can help with planning we will take more trips.,0.813041283,4,TRUE
467,4,"Right now we don't really take trips,  as she gets older and can help with planning we will take more.","Right now we don't really take trips, but as she gets older and can help with planning we will take more.",0.816750205,4,TRUE
467,4,"Right now we don't really take trips,  as she gets older and can help with planning we will take more.",Right now we don't really take trips.,0.79466656,4,TRUE
467,4,"Right now we don't really take trips,  as she gets older and can help with planning we will take more.","Right now we don't really take trips, but as she gets older and can help with planning we'll take more.",0.921083862,4,TRUE
467,4,"Right now we don't really take trips,  as she gets older and can help with planning we will take more.","Right now we don't really take trips, as she gets older and can help with planning we will take more.",0.726717175,4,TRUE
467,4,"Right now we don't really take trips,  as she gets older and can help with planning we will take more.","We don't really take trips, as she gets older and can help with planning we will take more trips.",0.762561858,4,TRUE
467,4,"Right now we don't really take trips,  as she gets older and can help with planning we will take more.",as she gets older we'll take more trips.,1.113678906,4,TRUE
467,2,Having her help pick out her clothes for the day.,Having her help pick out her outfit for the day.,2.211761097,0,FALSE
467,2,Having her help pick out her clothes for the day.,Having her help pick out her clothes for the week.,2.412359121,0,FALSE
467,2,Having her help pick out her clothes for the day.,Having her help select her clothes for the day.,2.263212247,0,FALSE
467,2,Having her help pick out her clothes for the day.,Have her help pick out her outfit for the day.,2.327095075,0,FALSE
467,2,Having her help pick out her clothes for the day.,Having her help pick out her clothes.,2.267440443,0,FALSE
467,2,Having her help pick out her clothes for the day.,Having her help pick out her clothes for the day and being very patient.,1.960579385,1,FALSE
467,2,Having her help pick out her clothes for the day.,Having her help look for clothes in the bedroom closet.,2.203367008,0,FALSE
467,0,Change up the things she does so she doesn't get bored.,She likes to do the same things so it's important not to get bored of her.,2.887546175,4,FALSE
467,0,Change up the things she does so she doesn't get bored.,Make sure she doesn't get bored with what she does.,1.851917741,1,FALSE
467,0,Change up the things she does so she doesn't get bored.,She needs to change up the things she does.,2.844866472,4,FALSE
467,0,Change up the things she does so she doesn't get bored.,Change up the things her husband does so she doesn't get bored.,1.227195945,0,TRUE
467,0,Change up the things she does so she doesn't get bored.,"She would be bored, but at least you'll be able to do her things.",2.827999553,4,FALSE
467,0,Change up the things she does so she doesn't get bored.,"So, she wouldn't get bored.",2.322573045,1,FALSE
467,0,Change up the things she does so she doesn't get bored.,Change up the things that she does and she will not get bored.,1.635540419,0,TRUE
467,0,Age appropriate activities,Age appropriate activities are best suited for kids.,2.201221893,4,FALSE
467,0,Age appropriate activities, Ensure that children are exposed to age appropriate activities,1.985091758,1,FALSE
467,0,Age appropriate activities,The community should ensure that children are engaged in age appropriate activities.,2.779139922,1,FALSE
467,0,Age appropriate activities,"Activities that are age appropriate, such as swimming, fishing, or bowling, should be available",2.327760384,4,FALSE
467,0,Age appropriate activities,Age appropriate activities include:,2.259407967,3,FALSE
467,0,Age appropriate activities,Playgroups in a community setting: Age appropriate activities,1.38272054,0,TRUE
467,1,"With meal preparation as she gets older to have a certain task that she will have to do. With helping the dog,  by helping with basic care as she gets older.With laundry and/or dishes,  she helps some now with the dishwasher,  but would like to see more involvement.","With meal preparation as she gets older to have a certain task that she will have to do. She will be helped with basic care as she gets older. With laundry and/or dish washing, she helps some now with the dishwasher, but would like to see more involvement.",1.699030836,1,TRUE
467,1,"With meal preparation as she gets older to have a certain task that she will have to do. With helping the dog,  by helping with basic care as she gets older.With laundry and/or dishes,  she helps some now with the dishwasher,  but would like to see more involvement.","With meal preparation, as she gets older, to have a task that she is to do. With helping the dog, by helping with basic care as she gets older.With laundry and/or dishes, she helps some now with the dishwasher, but would like to see more involvement.",1.674697702,1,TRUE
467,1,"With meal preparation as she gets older to have a certain task that she will have to do. With helping the dog,  by helping with basic care as she gets older.With laundry and/or dishes,  she helps some now with the dishwasher,  but would like to see more involvement.","With meal preparation as she gets older, to have a certain task that she will have to do. With helping the dog, by helping with basic care. With laundry and/or dishes, she helps some now with the dishwasher, but would like to see more involvement.",1.628702987,1,TRUE
467,1,"With meal preparation as she gets older to have a certain task that she will have to do. With helping the dog,  by helping with basic care as she gets older.With laundry and/or dishes,  she helps some now with the dishwasher,  but would like to see more involvement.","With meal preparation, as she gets older to have a certain task that she will have to do. With helping the dog, by helping with basic care as she gets older. With laundry and/or dishes, she helps some now with the dishwasher, but would like to see more involvement.",1.657441178,1,TRUE
467,1,"With meal preparation as she gets older to have a certain task that she will have to do. With helping the dog,  by helping with basic care as she gets older.With laundry and/or dishes,  she helps some now with the dishwasher,  but would like to see more involvement.","With meal preparation as she gets older to have a certain task that she will have to do. With helping the dog, by helping with basic care as she gets older.With laundry and/or dishes, she helps some now with the dishwasher, but would like to see more involvement.",1.700681428,1,TRUE
467,1,"With meal preparation as she gets older to have a certain task that she will have to do. With helping the dog,  by helping with basic care as she gets older.With laundry and/or dishes,  she helps some now with the dishwasher,  but would like to see more involvement.","With meal planning she gets older to have a certain task that she will have to do. With helping the dog, by helping with basic care as she gets older.With laundry and/or dishes, she helps some now with the dishwasher, but would like to see more involvement.",1.752095225,1,TRUE
467,1,"With meal preparation as she gets older to have a certain task that she will have to do. With helping the dog,  by helping with basic care as she gets older.With laundry and/or dishes,  she helps some now with the dishwasher,  but would like to see more involvement.","With cooking, as she gets older, to have a certain task that she will have to do. With helping the dog, by helping with basic care as she gets older. With laundry and/or dishes, she helps some now with the dishwasher, but would like to see more involvement.",1.624249805,1,TRUE
467,1,"With meal preparation as she gets older to have a certain task that she will have to do. With helping the dog,  by helping with basic care as she gets older.With laundry and/or dishes,  she helps some now with the dishwasher,  but would like to see more involvement.","With meal preparation as she gets older to have a specific task that she will have to do. with helping the dog, by helping with basic care as she gets older. with laundry and/or dishes, she helps some now with the dishwasher, but would like to see more involvement.",1.730392024,1,TRUE
467,1,"With meal preparation as she gets older to have a certain task that she will have to do. With helping the dog,  by helping with basic care as she gets older.With laundry and/or dishes,  she helps some now with the dishwasher,  but would like to see more involvement.","With meal preparation as she gets older to have a certain task that she will have to do. With helping the dog, by helping with basic care as she gets older. With laundry and/or dishes, she helps some now with the dishwasher, but would like to see more involvement.",1.700681428,1,TRUE
467,1,"With meal preparation as she gets older to have a certain task that she will have to do. With helping the dog,  by helping with basic care as she gets older.With laundry and/or dishes,  she helps some now with the dishwasher,  but would like to see more involvement.","As she gets older to have a specific task that she will have to do. With helping the dog, By helping with basic care as she gets older.With laundry and/or dishes, she helps some now with the dishwasher, but would like to see more involvement.",1.655735657,1,TRUE
467,1,"With meal preparation as she gets older to have a certain task that she will have to do. With helping the dog,  by helping with basic care as she gets older.With laundry and/or dishes,  she helps some now with the dishwasher,  but would like to see more involvement.","As she gets older she will have a certain task that she will have to do. With helping the dog, by helping with basic care as she gets older.With laundry and/or dishes, she helps some now with the dishwasher, but would like to see more involvement.",1.703974699,1,TRUE
467,1,"To help decorate, so she feels more included. ","To help her decorate, so she feels more included.",1.582280861,1,TRUE
467,1,"To help decorate, so she feels more included. ","To help me decorate the place, so she feels more included.",1.574072659,1,TRUE
467,1,"To help decorate, so she feels more included. ","To help decorate, so she feels more important.",1.684886794,1,TRUE
467,1,"To help decorate, so she feels more included. ","To help decorate, so sheÃ¢â‚¬â„¢s more included in the process.",2.501047224,0,FALSE
467,1,"To help decorate, so she feels more included. ","To help decorate, so she feels more included.",1.754586854,1,TRUE
467,1,"To help decorate, so she feels more included. ","To help her feel more included, she could decorate, so she feels more included.",1.839095771,1,TRUE
467,1,"To help decorate, so she feels more included. ","To help her decorate the apartment, so she would feel more included.",1.553375793,1,TRUE
467,1,"To help decorate, so she feels more included. ","To help decorate, so she feels more connected.",1.953129622,1,TRUE
467,1,"To help decorate, so she feels more included. ","To help decorate, so she feels more included",1.932434999,1,TRUE
467,1,"To help decorate, so she feels more included. ","To help with the decorating, so she feels more included.",1.760580068,1,TRUE
467,1,"To help decorate, so she feels more included. ","to feel included in the home, so that she feels more connected.",1.756143533,1,TRUE
467,0,By asking if she has to use the spotty.,By asking her if she has to use the spotty.,2.226248462,1,FALSE
467,0,By asking if she has to use the spotty.,"When we get to the toilet she has to use it, I give her some water and ask if she has to use the spotty or not, and then I clean the spotty and let her use it.",2.53431802,1,FALSE
467,0,By asking if she has to use the spotty.,By threatening to take her to the spotty.,2.433481946,1,FALSE
467,0,By asking if she has to use the spotty.,By asking if she must go in the spotty.,2.479747253,1,FALSE
467,0,By asking if she has to use the spotty.,By asking her to use the spotty.,2.365478398,1,FALSE
467,0,By asking if she has to use the spotty.,By asking us if she has to use the bathroom please,2.247729414,1,FALSE
467,4,"As she gets older and gets more friends or more involved in activities, this will come with time.","As she gets older and gets more friends or more involved with activities, this will come with time.",0.927045728,4,TRUE
467,4,"As she gets older and gets more friends or more involved in activities, this will come with time.","As she gets older and has more friends or more involved in activities, this will come with time.",0.850119254,4,TRUE
467,4,"As she gets older and gets more friends or more involved in activities, this will come with time.",She should get more friends or get involved in activities.,2.08699722,1,FALSE
467,4,"As she gets older and gets more friends or more involved in activities, this will come with time.","This is a good idea. If you have kids and don't have any friends and they are bored, this may be a good reason to get some friends.",0.894304054,4,TRUE
78,4,"My son's neurologist has asked that we not travel away from an area with a comprehensive Children's Hospital, due to his erratic hospitalizations.  Once my son is fully vaccinated from COVID, we hope to be able to travel to see his grandparents in California.","My son's neurologist has asked that we not travel away from an area with a comprehensive Children's Hospital, due to his erratic hospitalizations.",0.719371937,4,TRUE
78,4,"My son's neurologist has asked that we not travel away from an area with a comprehensive Children's Hospital, due to his erratic hospitalizations.  Once my son is fully vaccinated from COVID, we hope to be able to travel to see his grandparents in California.",My son's neurologist has asked that we not travel away from an area with a comprehensive Children's Hospital due to his erratic hospitalizations.,0.684579386,4,TRUE
78,4,"My son's neurologist has asked that we not travel away from an area with a comprehensive Children's Hospital, due to his erratic hospitalizations.  Once my son is fully vaccinated from COVID, we hope to be able to travel to see his grandparents in California.",He has had to be in the hospital more than once and we are not sure if he should be staying overnight.,0.642873166,4,TRUE
78,4,"My son's neurologist has asked that we not travel away from an area with a comprehensive Children's Hospital, due to his erratic hospitalizations.  Once my son is fully vaccinated from COVID, we hope to be able to travel to see his grandparents in California.","We are unable to leave our area with a comprehensive Children's Hospital due to my son's erratic hospitalizations. Once my son is fully vaccinated from COVID, we hope to be able to travel to see his grandparents in California.",0.648326224,4,TRUE
78,4,"My son's neurologist has asked that we not travel away from an area with a comprehensive Children's Hospital, due to his erratic hospitalizations.  Once my son is fully vaccinated from COVID, we hope to be able to travel to see his grandparents in California.","My son's neurologist has asked that we not travel away from an area with a comprehensive Children's Hospital, due to his erratic hospitalizations. Once my son is fully vaccinated from COVID, we hope to be able to travel to see his grandparents in California.",0.65982173,4,TRUE
78,4,"My son's neurologist has asked that we not travel away from an area with a comprehensive Children's Hospital, due to his erratic hospitalizations.  Once my son is fully vaccinated from COVID, we hope to be able to travel to see his grandparents in California.",We want to travel when my son has been fully vaccinated from COVID.,0.981813577,4,TRUE
78,4,"My son's neurologist has asked that we not travel away from an area with a comprehensive Children's Hospital, due to his erratic hospitalizations.  Once my son is fully vaccinated from COVID, we hope to be able to travel to see his grandparents in California.","The neurologist has asked that we not travel beyond an area with a comprehensive Children's Hospital, due to my son's erratic hospitalizations.",0.742912324,4,TRUE
78,4,We're waiting for my son to be eligible for COVID vaccination so that he can participate safely in activities.,My husband is waiting for my son to be eligible for COVID vaccination so he can participate safely in activities.,0.643327338,4,TRUE
78,4,We're waiting for my son to be eligible for COVID vaccination so that he can participate safely in activities.,We are waiting for my son to be eligible for a COVID Vaccination so that he can participate safely in activities.,0.667982579,4,TRUE
78,4,We're waiting for my son to be eligible for COVID vaccination so that he can participate safely in activities.,We are waiting for my son to be eligible for COVID so that he or she can participate safely in activities,0.653911726,4,TRUE
78,4,We're waiting for my son to be eligible for COVID vaccination so that he can participate safely in activities.,We are waiting for my son to be eligible for COVID vaccination so that he can participate safely in activities.,0.644456539,4,TRUE
78,4,We're waiting for my son to be eligible for COVID vaccination so that he can participate safely in activities.,"We're waiting for my son to be eligible for CoVID vaccination, so he can participate safely in activities.",0.700007247,4,TRUE
78,4,We're waiting for my son to be eligible for COVID vaccination so that he can participate safely in activities.,My son is waiting for the rabies vaccination to so he can participate safely in activities.,0.730367485,4,TRUE
78,4,We're waiting for my son to be eligible for COVID vaccination so that he can participate safely in activities.,When we get our son his COVID vaccination he will be able to participate safely in school activities.,0.715269075,4,TRUE
78,4,We're waiting for my son to be eligible for COVID vaccination so that he can participate safely in activities.,We're waiting for my son to be vaccinated for COVID so that he can participate safely in activities.,0.735293688,4,TRUE
78,0,"My nieces and nephew will try to interact with him by reading him stories, listening to what he's saying using his AAC device.  His female cousin is 1 year old w/ arthrogryposis, so my son will sometimes push toys to her, and babbles a bit more because of her example.",A lot of the same strategies are used in therapy.,2.431991371,4,FALSE
78,0,"My nieces and nephew will try to interact with him by reading him stories, listening to what he's saying using his AAC device.  His female cousin is 1 year old w/ arthrogryposis, so my son will sometimes push toys to her, and babbles a bit more because of her example.","My nieces and nephew will try to interact with him by reading him stories, listening to what he's saying using his AAC device. He'll sometimes push toys to his sister, who is a one-year-old girl with arthrogryposis and is usually very sweet.",2.804038225,4,FALSE
78,0,"My nieces and nephew will try to interact with him by reading him stories, listening to what he's saying using his AAC device.  His female cousin is 1 year old w/ arthrogryposis, so my son will sometimes push toys to her, and babbles a bit more because of her example.","He is surrounded by friends and family who are all around him. He has many nieces and nephew who try to interact with him by reading him stories, listening to what he is saying using his AAC device. His female cousin is 1 year old w/ arthrogryposis, so my son will sometimes push toys to her, and babbles a bit more because of her example.",3.065791731,4,FALSE
78,0,"My nieces and nephew will try to interact with him by reading him stories, listening to what he's saying using his AAC device.  His female cousin is 1 year old w/ arthrogryposis, so my son will sometimes push toys to her, and babbles a bit more because of her example.","My nieces and nephew will try to interact with him by reading him stories, listening to what he's saying using his AAC device. His female cousin is 1 year old w/ arthrogryposis, so my son will sometimes push toys to her, and babbles a bit more because of her example.",2.961711429,4,FALSE
78,0,"My nieces and nephew will try to interact with him by reading him stories, listening to what he's saying using his AAC device.  His female cousin is 1 year old w/ arthrogryposis, so my son will sometimes push toys to her, and babbles a bit more because of her example.","My nephew and niece will try to interact with him by reading him stories, listening to what he's saying using his AAC device. The reason why he babbles a bit more than normal is because of his female cousin with arthrogryposis, who has had the same thing.",3.097179434,4,FALSE
78,4,"Physical therapy, feeding therapy, and occupational therapy, as my child cannot yet participate in these routines due to his undiagnosed disease.","Physical therapy, feeding therapy, and occupational therapy, as my child cannot yet participate in these routines. The doctor is very cautious and I have to be a bit more patient.",0.663035191,4,TRUE
78,4,"Physical therapy, feeding therapy, and occupational therapy, as my child cannot yet participate in these routines due to his undiagnosed disease.","Physical therapy, feeding therapy, and occupational therapy, since my undiagnosed child cannot yet participate in these routines.",1.022511397,4,TRUE
78,4,"Physical therapy, feeding therapy, and occupational therapy, as my child cannot yet participate in these routines due to his undiagnosed disease.","Physical therapy, feeding therapy, and occupational therapy, although my child cannot yet participate in these routines due to his undiagnosed disease.",0.834610538,4,TRUE
78,4,"Physical therapy, feeding therapy, and occupational therapy, as my child cannot yet participate in these routines due to his undiagnosed disease.","The child does not have a diagnosis, so he cannot participate in physical therapy, feeding therapy, and occupational therapy.",0.698390357,4,TRUE
78,4,"Physical therapy, feeding therapy, and occupational therapy, as my child cannot yet participate in these routines due to his undiagnosed disease.","Physical therapy, feeding therapy, and occupational therapy for my child, as my child cannot yet participate in these routines due to his undiagnosed disease.",0.766744291,4,TRUE
78,4,We're waiting for my son to be eligible for COVID vaccination so that he can participate safely in activities.,We're waiting for my son to be eligible for vaccines for COVID so he can participate safely in activities.,0.685269763,4,TRUE
78,4,We're waiting for my son to be eligible for COVID vaccination so that he can participate safely in activities.,My son needs a covid-shot so that he won't have to skip activities.,0.685359782,4,TRUE
78,4,We're waiting for my son to be eligible for COVID vaccination so that he can participate safely in activities.,I am waiting for my son to be eligible for COVID vaccination so that he can participate safely in activities.,0.629018796,4,TRUE
78,4,We're waiting for my son to be eligible for COVID vaccination so that he can participate safely in activities.,We're waiting for our son to be eligible for COVID vaccin so that he can participate safely in the community.,0.660155025,4,TRUE
78,4,We're waiting for my son to be eligible for COVID vaccination so that he can participate safely in activities.,My son needs to go to the doctor with COVID symptoms before he can participate safely in activities in his community.,0.622475948,4,TRUE
78,4,"Again, I'm not really sure how to answer any questions in this section, as my child isn't even sitting up unassisted yet or able to really communicate at all.  He's developmentally/cognitively 9 months old, and so cannot be expected to do any of this.  I do hope that one day he will be able to participate, but we have many other steps to accomplish first.","I also don't really know how to answer any of the questions in this section, as my child isn't even sitting up unassisted yet or able to really communicate at all.",0.635895009,4,TRUE
78,4,"Again, I'm not really sure how to answer any questions in this section, as my child isn't even sitting up unassisted yet or able to really communicate at all.  He's developmentally/cognitively 9 months old, and so cannot be expected to do any of this.  I do hope that one day he will be able to participate, but we have many other steps to accomplish first.","I know how you feel, and I know that my son will not be able to do this, and that makes me sad, but the best thing I can do right now is be an example of what is a good mommy to a preemie. I would have really like to have heard some comments for this section, but I have much more important things to do first.",0.795506615,4,TRUE
78,4,"Again, I'm not really sure how to answer any questions in this section, as my child isn't even sitting up unassisted yet or able to really communicate at all.  He's developmentally/cognitively 9 months old, and so cannot be expected to do any of this.  I do hope that one day he will be able to participate, but we have many other steps to accomplish first.","I am not really sure how to answer any questions in this section, as my child isn't even sitting up unassisted yet or able to really communicate at all. He's developmentally/cognitively 9 months old, and so cannot be expected to do any of this.",0.58511725,4,TRUE
78,4,"Again, I'm not really sure how to answer any questions in this section, as my child isn't even sitting up unassisted yet or able to really communicate at all.  He's developmentally/cognitively 9 months old, and so cannot be expected to do any of this.  I do hope that one day he will be able to participate, but we have many other steps to accomplish first.","I'm not really sure how to answer any of the questions in this section, as my child isn't even sitting up unassisted yet or able to really communicate at all. He's developmentalally/cognitively 9 months old, and so cannot be expected to do any of this. I do hope that one day he will be able to participate, but we have many other steps to accomplish first.",0.605607306,4,TRUE
78,4,"Again, I'm not really sure how to answer any questions in this section, as my child isn't even sitting up unassisted yet or able to really communicate at all.  He's developmentally/cognitively 9 months old, and so cannot be expected to do any of this.  I do hope that one day he will be able to participate, but we have many other steps to accomplish first.",I've been expecting my toddler to sit up for his first haircut.,0.882671427,4,TRUE
78,4,"Again, I'm not really sure how to answer any questions in this section, as my child isn't even sitting up unassisted yet or able to really communicate at all.  He's developmentally/cognitively 9 months old, and so cannot be expected to do any of this.  I do hope that one day he will be able to participate, but we have many other steps to accomplish first.","Just let them play their own game, and be proud of their accomplishments.",3.14949742,1,FALSE
78,4,"Again, I'm not really sure how to answer any questions in this section, as my child isn't even sitting up unassisted yet or able to really communicate at all.  He's developmentally/cognitively 9 months old, and so cannot be expected to do any of this.  I do hope that one day he will be able to participate, but we have many other steps to accomplish first.","I am not really sure how to answer any of these questions, as my child isn't even sitting up unassisted yet or able to really communicate at all. He's developmentally/cognitively 9 months old, and so cannot be expected to do any of this.",0.58138866,4,TRUE
78,4,"Again, I'm not really sure how to answer any questions in this section, as my child isn't even sitting up unassisted yet or able to really communicate at all.  He's developmentally/cognitively 9 months old, and so cannot be expected to do any of this.  I do hope that one day he will be able to participate, but we have many other steps to accomplish first.","Sorry, this part isn't really for me. My child isn't even sitting up unassisted yet or able to really communicate at all. He's developmentally/cognitively 9 months old, and so cannot be expected to do any of this.",0.621251642,4,TRUE
78,4,"Again, I'm not really sure how to answer any questions in this section, as my child isn't even sitting up unassisted yet or able to really communicate at all.  He's developmentally/cognitively 9 months old, and so cannot be expected to do any of this.  I do hope that one day he will be able to participate, but we have many other steps to accomplish first.","I'm no expert in the field of parenting, just a newbie, having just one child who was not even sitting up unaided yet, not yet able to communicate at all.",0.663650218,4,TRUE
78,4,"I'm not really sure how to answer any questions in this section, as my child isn't even sitting up unassisted yet or able to really communicate at all.  He's developmentally/cognitively 9 months old, and so cannot be expected to do any of this.  I do hope that one day he will be able to participate, but we have many other steps to accomplish first.","I'm not really sure how to answer any questions in this section, as my child isn't even sitting up unassisted yet or able to really communicate at all. He's developmentally/cognitively 9 months old, and so cannot be expected to do any of this. I do hope that one day he will be able to participate, but we have many other steps to accomplish first.",0.602970422,4,TRUE
78,4,"I'm not really sure how to answer any questions in this section, as my child isn't even sitting up unassisted yet or able to really communicate at all.  He's developmentally/cognitively 9 months old, and so cannot be expected to do any of this.  I do hope that one day he will be able to participate, but we have many other steps to accomplish first.","I don't really know how to answer anyquestions in this section, as my child isn't even sitting up unassisted yet or able to really communicate at all.",0.625437392,4,TRUE
78,4,"I'm not really sure how to answer any questions in this section, as my child isn't even sitting up unassisted yet or able to really communicate at all.  He's developmentally/cognitively 9 months old, and so cannot be expected to do any of this.  I do hope that one day he will be able to participate, but we have many other steps to accomplish first.","I don't think I can answer any of these questions though, because my son isn't old enough yet.",0.553757201,4,TRUE
78,4,"I'm not really sure how to answer any questions in this section, as my child isn't even sitting up unassisted yet or able to really communicate at all.  He's developmentally/cognitively 9 months old, and so cannot be expected to do any of this.  I do hope that one day he will be able to participate, but we have many other steps to accomplish first.","I cannot answer this question, as my child is just so young that he cannot sit up if I need him to.",0.698540786,4,TRUE
78,4,"I'm not really sure how to answer any questions in this section, as my child isn't even sitting up unassisted yet or able to really communicate at all.  He's developmentally/cognitively 9 months old, and so cannot be expected to do any of this.  I do hope that one day he will be able to participate, but we have many other steps to accomplish first.","However, you're only 9 months old and not well-advised to put the boy to bed by himself.",0.789649703,4,TRUE
78,4,"I'm not really sure how to answer any questions in this section, as my child isn't even sitting up unassisted yet or able to really communicate at all.  He's developmentally/cognitively 9 months old, and so cannot be expected to do any of this.  I do hope that one day he will be able to participate, but we have many other steps to accomplish first.","Can any of you come up with a strategy to answer a hypothetical question about a baby? For those who know what that means, you can give an answer to a hypothetical question.",1.35515441,4,TRUE
78,4,"I'm not really sure how to answer any questions in this section, as my child isn't even sitting up unassisted yet or able to really communicate at all.  He's developmentally/cognitively 9 months old, and so cannot be expected to do any of this.  I do hope that one day he will be able to participate, but we have many other steps to accomplish first.",I do not know how to answer any of these questions as I am not a caregiver yet so I can't help out. I've been doing this with my sister and we have been really successful in many ways but this is all I have experience with so I am not very knowledgeable.,0.633638962,4,TRUE
78,4,"I'm not really sure how to answer any questions in this section, as my child isn't even sitting up unassisted yet or able to really communicate at all.  He's developmentally/cognitively 9 months old, and so cannot be expected to do any of this.  I do hope that one day he will be able to participate, but we have many other steps to accomplish first.","I was not really sure how to answer any questions in this section, as my child isn't even sitting up unassisted yet or able to really communicate at all. He's developmentally/cognitively 9 months old, and so cannot be expected to do any of this. I do hope that one day he will be able to participate, but we have many other steps to accomplish first.",0.616361355,4,TRUE
78,0,"All of the adults in my family will play games with him, give hugs (his favorite), do various speech/physical/occupational therapy activities with him, etc.","All of the adults in my family will play games with him, give hugs (him favorite), do various speech/physical/occupational therapy activities with him, etc.",1.882169704,4,FALSE
78,0,"All of the adults in my family will play games with him, give hugs (his favorite), do various speech/physical/occupational therapy activities with him, etc.","All of the adults in my family will do fun games with him, give hugs (his favorite), do various speech/physical/occupational therapy activities with him, etc.",1.904812908,0,TRUE
