,label,ID,strategy,augmented_strategy
1364,4,352,"He loves music, and events that involve music usually go pretty well.", 
1365,0,352,"If I go out with Pete alone, he does better", 
1366,4,352,Music, 
1367,4,352,I think that more OT will help him to be able to do more things at the park., 
1368,0,352,"Lots of sensory stuff like a dizzy disk, strong hugs", 
1369,0,352,Wearing him in an ergo, 
1370,4,352,ABA, 
1371,2,352,"Again, it helps if we're doing something he likes", 
1372,2,352,"If we are going somewhere he likes, he interacts more and more positively", 
1373,4,352,ABA, 
1374,4,352,[name] does better if he isn't required to interact with people directly, 
1375,0,352,"[name] is completely disinterested in other people most of the time--I am trying to build a bond between him and his brother, which I hope will help him to be more involved in caring for his brother.", 
1376,4,352,"I really haven't figured this out out yet. [name] doesn't do well with new people. Or most people, really.", 
1377,0,352,Focusing on [name] and giving him a lot of attention, 
1378,4,352,"If I knew, he'd be in a class.", 
1379,4,352,I think it's going to take a lot more ABA, 
1380,4,352,Training through ABA, 
1381,1,352,Positive reinforcement, 
1382,1,352,Responding very positively when he chooses to interact, 
1383,4,352,I really don't know; he is autistic., 
1384,4,352,I am still trying to figure out some good travel strategies. I wish that he could communicate more., 
1385,4,352,I have no idea how to get him to a place where he can attend Mass., 
1386,0,352,"When I am able to focus on him completely, that helps--but with his brother around, that doesn't happen as often as it might.", 
1387,4,352,"If I am able to keep him engaged, he does better. But his tendency is to zone out.", 
1388,0,352,a weighted harness, 
1389,4,352,"Again, I think more OT would really help.", 
1390,0,446,Friends with hearing loss, 
1391,2,446,offering rewards, 
1392,0,446,Finding jobs that suit their abilities, 
1393,0,446,Knowledge about hearing loss from groups, 
1394,0,446,"Singing songs, making fun", 
1395,0,446,Use of fm system, 
1396,0,446,Use of fm system so can hear from further distances, 
1397,2,446,Choosing activities geared to interests, 
1398,0,446,show child how to participate and be involved in activities, 
1399,0,446,"Choosing items to eat, helping to prepare or get food out of pantry fridge", 
1400,0,446,Posting picture schedules of routines, 
1401,0,446,Pictures of things to buy so she can shop, 
1402,1,446,engage child in activities, 
1403,0,446,Finding friends that can match her energy level, 
1404,2,446,activities that are matched to childs interests, 
1405,0,446,use of fm system to ensure hearing instructions, 
1406,0,446,Willingness to adopt strategies to assist with communication, 
1407,2,446,finding activities that are in line with interests, 
1408,2,446,making it a game, 
1409,0,446,using sign language to help explain activities, 
1410,0,446,Direct face to face communication, 
1411,0,446,having activities games to keep occupied dduring travel, 
1412,0,446,"Preparing ahead, letting know where going ", 
1413,0,446,peers of similar age and with similar interests, 
1414,0,446,Changing activities so not bored from same thing all the time, 
1415,2,446,Giving lots of options to choose from, 
1416,0,446,choosing activities that have some physical active component, 
1417,2,446,Making chores fun, 
1418,0,446,having fun activities, 
1419,0,446,singing songs, 
1420,4,01-031,This is age appropriate for my child, 
1421,1,01-031,Encourage child to participate in non screen activities by starting them myself, 
1422,0,01-031,Complete activities on the floor to help with participation , 
1423,0,01-031,Model social langguage and how to play, 
1424,0,01-031,We sit on the floor to play with our child, 
1425,0,01-031,Rotate toy options to pique interest, 
1426,0,01-031,Gear our mutual activities around our child, 
1427,2,01-031,Washing hands/face - allowing child to play with cloth once task complete, 
1428,2,01-031,Use topics of interest as connectors between activities, 
1429,0,01-031,Visit daycare environment to maintain familiarity , 
1430,3,01-031,Practice activities at home with child to increase confidence/participation, 
1431,1,01-031,Compromised on how activity was completed, 
1432,0,01-031,Experienced/skilled daycare provider, 
1433,1,01-031,Allow child to be in charge of completing activity, 
1434,2,01-031,"Use external motivation (e.g. crackers, hot wheels) to encourage increased gross motor skills", 
1435,0,01-031,Allow for extra time for activity completion, 
1436,2,01-031,Have tried making activities like teeth brushing more fun for my child (e.g. letting the water run so we can splash), 
1437,4,01-031,Child limited by not walking. PT involved, 
1438,2,01-031,Have child interact in small groups with familiar children, 
1439,0,01-031,We introduce child to daycare environment, 
1440,0,01-031,"Small home daycare, my child receives lots of attention", 
1441,0,01-031,Regular attendance, 
1442,4,01-031,Will re-enter daycare once treatment is complete, 
1443,0,01-031,My child is attending daycare to help with interactions, 
1444,0,01-031,Play music videos on TV and play along with instruments, 
1445,0,01-031,Encouraged more outside time, 
1446,0,01-031,Talk to my child aboutw hat I'm doing to pique interest, 
1447,0,01-031,One parent off work full-time to accommodate appointments and work on development, 
1448,4,01-031,My child doesn’t walk which hinders participation with peers. PT is involved, 
1449,0,01-031,Follow through with therapy suggestions, 
1450,0,879,"providing information before it happens (hair cutting, dentist, doctors)", 
1451,0,879,Having more resources for those with less abilities in which our city lacks. All we have available is our local YMCA which does not provide any direct services outside of a disability service provider who is allowed to utilize the Y for these services for those with disabilities but it is very limited, 
1452,3,879,she needs an aid or another adult to help assist her, 
1453,0,879,When using the toilet providing her with a wet cloth so she can keep herself clean and if she needs help she will ask or respond to someone who is helping her if she needs the help, 
1454,0,879,Having more community awareness of those who are disabled, 
1455,0,879,providing simple instructions, 
1456,0,879,adult supervision, 
1457,0,879,simple instructions, 
1458,0,879,simple instructions, 
1459,0,879,peer modeling, 
1460,0,879,modeling, 
1461,0,879,simple instructions, 
1462,1,879,"For brushing teeth someone needs to put the toothpaste on, she does the first brushing by herself and then an adult needs to assist her with getting the areas she misses", 
1463,0,879,When bathing providing her with a face cloth so she can participate in washing her own body parts and then an adult or assistant can help with areas she misses, 
1464,3,879,Hand over hand, 
1465,0,879,simple directions, 
1466,0,879,providing modeling before an activity, 
1467,0,879,peer modeling, 
1468,0,879,simple instructions, 
1469,0,879,modeling, 
1470,0,879,modeling before the activity starts, 
1471,3,879,hand over hand when needed, 
1472,0,879,Because I volunteer for disability service providers many of my daughters services that are available to those with disabilities are free for her so this is helpful, 
1473,3,879,an adult to assist all children to help my daughter understand what needs to be done in order to fulfill the desired outcome, 
1474,0,879,My daughter is very social but lacks the skills to use language this becomes a problem when other children want to communicate with her. The first thing that helps her with being successful with this is being with children who have been in an integrated classroom from preschool on., 
1475,3,879,another adult or someone to assist her when needed, 
1476,0,879,keeping a calm voice even when there may be some frustration, 
1477,0,118, a  plan, 
1478,0,118, structure, 
1479,0,118, reminders and assistance, 
1480,0,118, talking through the activity on the way to it, 
1481,0,118, 1  to 1, 
1482,2,118," he gets a lot of choices and gets to feel in control, which helps", 
1483,0,118, peers  participating -  tends to follow the group, 
1484,2,118,lots of reminders, 
1485,0,118, lots of one to one attention, 
1486,4,118, his interest in the activity, 
1487,0,118,1  to 1  coach, 
1488,2,118, clear expectations, 
1489,0,118, coaches/ teachers/ leaders  have an understanding of disability, 
1490,1,118, comfort level with guests, 
1491,1,118, done his way and his speed, 
1492,0,118, talking through expectations before the event, 
1493,2,118, interest in activity -  loves  to read and listen to music... prefers not to do ' messy'  crafts, 
1494,1,118, him having a say in how this activity occurs, 
1495,0,118, adaptive activities, 
1496,2,118, clear expectations, 
1497,4,118, his general mood, 
1498,0,118,talking about the social situation before and discussing rules before the activity begins., 
1499,4,118, interest in activity, 
1500,0,118, structured environment, 
1501,0,118, have patience, 
1502,4,118, follow through , 
1503,2,118, incentives  and  rewards, 
1504,4,118, interest, 
1505,4,118, I'm at a  loss..., 
1506,4,118, occurs in places he feels comfortable, 
1507,4,118, interest, 
1508,0,118, working together, 
1509,0,118, assistance, 
1510,4,118, does better  in organized activities and play, 
1511,0,118, structure, 
1512,4,118," we  have a  lot of issues in this category,  so I'm not sure what to do to make it successful...", 
1513,1,118, comfort level with the group and facility , 
1514,0,946,modeling , 
1515,2,946,verbal prompts, 
1516,2,946,Verbal prompts and ques  , 
1517,0,946,talk about apt before and explain purpose and what to expect, 
1518,0,946,deep presser prior to activity , 
1519,3,946,hand over hand assistance, 
1520,3,946,"hand over hand feeding, washing, dressing as required", 
1521,0,946,use social stories, 
1522,0,946,matching with positive and supportive peers, 
1523,0,946,First and then board - ie first put away toys then read a book (with visual), 
1524,0,946,prep child before hand with a list of activities and people to expect., 
1525,0,946,adult support (parent or worker), 
1526,0,946,adult participation , 
1527,0,946,planning outings for a time when it is less busy, 
1528,2,946,discussion of clear exceptions of behavior and rewards/ consequences prior to visit/ event  , 
1529,0,946,Modeling desired behaviour , 
1530,0,946,Visual aids, 
1531,0,946,prep child for what to expect, 
1532,1,946,bring special objects for comfort, 
1533,2,946,verbal prompts , 
1534,0,946,planning all activities beforehand and anticipating needs, 
1535,0,946,modeling and encouragement , 
1536,0,946,planning activities a head of time to help met needs and make accommodation , 
1537,0,946,developmentally appropriate materials and those that do not trigger sensory issues , 
1538,0,946,prep child of what to expect before hand , 
1539,0,946,Modeling , 
1540,2,946,Clear expectations of desired behaviour  , 
1541,0,946,"visual schedule of events required to dress self independently. ie put on underwear, then pants.", 
1542,0,946,use of ACC and visuals , 
1543,0,946,using social stories , 
1544,2,946,Verbal prompts, 
1545,0,946,providing strategies to share space and objects , 
1546,0,946,plan ahead to attend during times when it is less busy, 
1547,0,946,planning ahead , 
1548,0,946,visiting websites of the location to prepare child for what to expect, 
1549,2,946,reward chart, 
1550,1,946,bring comfort items , 
1551,0,946,reduce stimuli by limiting the number of people and activities involved , 
1552,0,946,talking about what was hard or worked well with child and repeating or changing if necessary in the future , 
1553,0,946,Child and adults involved in programing to understand needs and expecation, 
1554,0,467,Get down on her level to play and interact., 
1555,4,467,As she gets a little older would like to see her participate more., 
1556,0,467,Activities with other parent or adult interaction and supervision , 
1557,1,467,Allow her to assist in brushing her hair., 
1558,4,467,"Right now we don't really take trips,  as she gets older and can help with planning we will take more.", 
1559,2,467,Having her help pick out her clothes for the day., 
1560,0,467,Change up the things she does so she doesn't get bored., 
1561,0,467,Age appropriate activities, 
1562,1,467,"With meal preparation as she gets older to have a certain task that she will have to do. With helping the dog,  by helping with basic care as she gets older.With laundry and/or dishes,  she helps some now with the dishwasher,  but would like to see more involvement.", 
1563,1,467,"To help decorate, so she feels more included. ", 
1564,0,467,By asking if she has to use the spotty., 
1565,4,467,"As she gets older and gets more friends or more involved in activities, this will come with time.", 
1566,4,78,"My son's neurologist has asked that we not travel away from an area with a comprehensive Children's Hospital, due to his erratic hospitalizations.  Once my son is fully vaccinated from COVID, we hope to be able to travel to see his grandparents in California.", 
1567,4,78,We're waiting for my son to be eligible for COVID vaccination so that he can participate safely in activities., 
1568,0,78,"My nieces and nephew will try to interact with him by reading him stories, listening to what he's saying using his AAC device.  His female cousin is 1 year old w/ arthrogryposis, so my son will sometimes push toys to her, and babbles a bit more because of her example.", 
1569,4,78,"Physical therapy, feeding therapy, and occupational therapy, as my child cannot yet participate in these routines due to his undiagnosed disease.", 
1570,4,78,We're waiting for my son to be eligible for COVID vaccination so that he can participate safely in activities., 
1571,4,78,"Again, I'm not really sure how to answer any questions in this section, as my child isn't even sitting up unassisted yet or able to really communicate at all.  He's developmentally/cognitively 9 months old, and so cannot be expected to do any of this.  I do hope that one day he will be able to participate, but we have many other steps to accomplish first.", 
1572,4,78,"I'm not really sure how to answer any questions in this section, as my child isn't even sitting up unassisted yet or able to really communicate at all.  He's developmentally/cognitively 9 months old, and so cannot be expected to do any of this.  I do hope that one day he will be able to participate, but we have many other steps to accomplish first.", 
1573,0,78,"All of the adults in my family will play games with him, give hugs (his favorite), do various speech/physical/occupational therapy activities with him, etc.", 
1574,4,78,"Due to COVID, my son only leaves the house for outdoor activities away from others, and doctor appointments.  He's in psychotherapy to help deal with the trauma he experienced during previous hospitalizations, since it makes new doctor appointments very difficult for him.", 
1575,4,78,"Physical therapy, feeding therapy, and occupational therapy, as my child cannot yet participate in these routines due to his undiagnosed disease.", 
1576,0,78,"I put the activity in front of him, show him how to play with the objects (he usually cannot remember), and activate his upper arm muscles through hands-on assistance to get him started.  Then I often leave him to begin play at his own pace, as it takes several minutes before he is ready to touch unfamiliar (or forgotten) objects.", 
1577,0,01-027,Try to hold the same routine., 
1578,4,01-027,More involvement will happen as he grows up, 
1579,0,01-027,Ask therapists for activities that will stimulate and teach [name] brain., 
1580,1,01-027,Try new things daily, 
1581,0,01-027,Work together to reach new goals each week., 
1582,2,01-028,Make a game - create a song- turn the chore into something she wants to do., 
1583,0,01-028,Incorporate reading into bedtime routine., 
1584,0,01-028,Take [name] to a mother/daughter yoga class, 
1585,0,01-028,Will learn when attending pre-school/ daycare, 
1586,2,01-028,"When capable, ask her if she would like to try participating in different aspects of the activity", 
1587,0,01-028,"continue to explain the process of what I'm doing, while I'm doing it.", 
1588,4,01-028,Child  does not attend pre-school (stay at home mom), 
1589,0,01-028,Bring [name] to a public event focused around children/families, 
1590,0,01-028,Take advantage of seasonal activities (play in the yard), 
1591,0,01-028,Interact with pets, 
1592,0,01-028,Dedicate specific time to the arts (ex. 1 hr a day), 
1593,4,01-028,N/A Not in daycare, 
1594,0,01-028,Provide a clean environment , 
1595,0,01-028,"Introduce new toys/activities, specific for her age", 
1596,0,01-028,Take [name] to a drop in youth centre, 
1597,1,01-028,"Let her try new foods, drinks, + meet new people.", 
1598,0,01-028,"Introduce her to new mediums (finger paint, chalk, etc.)", 
1599,0,01-028,"Have a safe area dedicated to her play (with mat, age appropriate toys, open)", 
1600,0,651,Mom and Dad can play with him and talk to him as we play., 
1601,0,651,Free library., 
1602,0,651,Free public parks., 
1603,0,651,Give him age appropriate chores during mealtime., 
1604,2,651,"Having toys he is interested in (cars, and only cars).", 
1605,1,651,"Really, I just need to ask him to help. He's more than willing if I just remember to ask.", 
1606,1,651,I could ask him to help instead of just doing it., 
1607,0,651,A happy and engaging Teacher., 
1608,0,651,Family outings., 
1609,4,651,Big sister can let him talk sometimes., 
1610,0,651,"Having open opportunities for play and learning, but not pushing to do an activity or overstructuring.", 
1611,4,651,Big sister can stop taking toys and starting fights., 
1612,0,543,We keep going out so she knows the expected norms of participation and each time we go out she participates a little bit more, 
1613,0,543,Describing to her what we are doing and why, 
1614,3,543,Repetition, 
1615,0,543,Having enough time, 
1616,1,543,Include my daughter in their activities, 
1617,2,543,Giving choices, 
1618,0,543,Repeated participation in celebrations, 
1619,1,543,I let her play with what she finds however she wants to play with it, 
1620,0,543,Showing her what I want done, 
1621,0,543,Talking it through, 
1622,0,543,Demonstrating the desired behavior, 
1623,3,543,Repeating the activity , 
1624,2,543,We let her do what she wants and encourage her to try new activities if she wants to, 
1625,3,543,Having family members assist, 
1626,0,543,Demonstrating to her what I want her to be able to do, 
1627,0,543,Explain to her what they are doing, 
1628,0,543,Model, 
1629,1,543,We let her participate in the celebration, 
1630,2,543,Modeling correct behavior, 
1631,1,543,Encourage her to try., 
1632,2,543,Having her observe yhe desired behavior, 
1633,2,543,Modeling correct and expected behavior, 
1634,0,543,Modeling, 
1635,0,543,We put her in classes with kids that have no delays so she can try to advance what skills she has, 
1636,0,543,Keeping her with her cousins that are her age, 
1637,0,543,We keep taking her out so she knows the type of behavior that is expected, 
1638,3,543,Using repetition... the same task over and over again, 
1639,0,146,Playing WITH her but letting her play alone sometimes., 
1640,0,146,We observe our surroundings and narrate what is going on. Ask her questions about what she sees, 
1641,0,146,Speaking about the activities with enthusiasm. Engaging her beforehand to prepare her for what she will see/experience, 
1642,0,146,Going to the park at least once a week to encourage socialization with unfamiliar people, 
1643,0,146,availability of parks, 
1644,0,146,"I bring an ipod loaded with her ""games"" for appointments", 
1645,0,146,We watch a cartoon while we eat. I would like to limit that time as well. We are trying to cut screen time from one meal at a time. Right now we are working on dinnertime. , 
1646,0,146,Creating songs to go with the activity, 
1647,1,146,Making it seem like a huge favor to help me, 
1648,0,146,"We bring activities when we dine out, and try to keep the meal short", 
1649,2,146,"Making a deal: ""First eat your dinner, THEN we can ___""", 
1650,0,146,setting routines for chores, 
1651,0,146,"Not being there allows her to focus more on the group and the activities. If I (or my spouse) is present, she is constantly checking back with us, or only interacting with us.", 
1652,0,146,Modeling hygiene/eating and then having her copy, 
1653,1,146,"Giving her specific tasks to accomplish instead of the vague ""clean up this room"" we say ""please put the castle away""", 
1654,0,146,"She's an active girl, so she loves being outside. We model pieces of equipment at the park when she is unsure, but other than that we allow her to try to do as much independently as possible.", 
1655,4,250,"I don't take him with me on shopping outtings as my mother is here. I don't take him because I don't need to and therefore don't want to add a complication, but sometimes I feel I'm dropping the ball.", 
1656,0,431,Take him with me and have him be a helper, 
1657,0,431,Know when activities are occuring, 
1658,2,431,Set rules and expectations for daily tasks to be done, 
1659,1,431,Explain to him why he's needed to help and contribute, 
1660,0,431,Sign him up for the library card and take him, 
1661,0,431,Make sure work schedule allows transporting children to activities, 
1662,0,431,Go to playgroups so boys can find friends and learn to socialize, 
1663,0,431,Doing chore before play, 
1664,0,431,Find low cost activities that are affordable, 
1665,0,431,Plan fun activities and trips, 
1666,0,431,Schedule work off to attend, 
1667,0,431,Sign him up for more classes, 
1668,0,431,Schedule work so I can have more time to play with child at home, 
1669,0,431,Organize more playgroups so he can meet new/more friends, 
1670,3,431,Teach him different games to play as a family and with his brother, 
1671,0,431,Know my area and schedule to do activities when not working, 
1672,3,431,Teach them how to do the daily tasks that needs to happen. , 
1673,0,431,Have meals at similar times daily, 
1674,0,431,Arrange work schedule to fit in more activities, 
1675,0,431,Save money to be able to have child participate, 
1676,0,431,Look at local newspaper for events, 
1677,0,431,Looking at local magazines and online schedules of events, 
1678,0,431,Find and plan activities, 
1679,0,431,Prepare him with schedule for the day , 
1680,3,431,Teach him how to do it and set certain times to do chores, 
1681,0,431,Making it a routine so it's consistent and expected every day/night, 
1682,0,431,Getting to know and having a relationship with caregivers, 
1683,0,431,Have a chore chart, 
1684,1,431,Give him more exposure to activities, 
1685,0,431,Create a certain day each month to have a family sleepover with cousins, 
1686,0,431,Prepare him for certain events like a hair cut or appointment, 
1687,0,431,Make sure he's rested and fed when we head out, 
1688,0,431,Making a list of responsible chores, 
1689,2,431,Finding local parks and activities my kids like, 
1690,2,431,Offering an allowance for extra work, 
1691,0,431,Save money to participate in activities or afford things to do at home, 
1692,0,431,Make time to visit parks , 
1693,0,431,Put in calendar so we all remember when events are, 
1694,0,431,Save money to put him in an activity, 
1695,0,431,Limit screen time activities, 
1696,0,431,Meet friends who have kids his age that can attend groups together, 
1697,0,431,Keep educated on events going on, 
1698,0,431,Keeping track and putting a limit to the amount of screen time he gets, 
1699,0,431,Searching out and attending activities in the community, 
1700,0,431,Have a set family night where we all play and bond, 
1701,3,431,Teach him how to do household chores and trust him to do them, 
1702,0,431,Schedule work so I have more consistent time with boys, 
1703,0,431,Keep an up to date calendar with events, 
1704,0,431,Schedule work off to attend events, 
1705,0,431,Save money to afford attending money costing activities, 
1706,0,431,Introducing him to friends at different activities, 
1707,0,431,Schedule and plan fun activities to do while at home, 
1708,0,431,Find and do more community activities, 
1709,0,431,Make time in schedule to sit down and play creative games with him, 
1710,2,431,Having expectations for behavior when on outings, 
1711,0,431,"Organize, plan and get ideas for parties", 
1712,0,431,Acquire games and ideas to use with kids, 
1713,0,431,Doing it consistently, 
1714,0,431,Find a friend he can participate with, 
1715,0,431,Save money to afford to put him in activities, 
1716,0,431,Have more scheduled activities throughout the day for him, 
1717,0,431,Save money to help with fundraisers or create ways to earn money to do so, 
1718,0,431,Find local hikes to do, 
1719,0,431,Have a set schedule for bedtime and bath times, 
1720,0,431,Schedule work off to participate in activities, 
1721,0,431,Find out what's available to do in the community, 
1722,0,431,Plan fun trips away from home, 
1723,0,431,Organize activities for the community, 
1724,0,431,Save money to do events, 
1725,0,02-067,Put her in her seated chair & walker to build strength for movement, 
1726,3,02-067,"More ""chair time"" to work on hand-ee coordination to help with seated activities", 
1727,0,02-067,Mealtime - Provide her with 3 opportunities a day to sit in hightchair & practice fine moto skills with meal time., 
1728,0,02-067,Allowing opportunities each day for personal care and toileting, 
1729,0,02-067,"Mealtime - she is provided with 3 opportunities per day to sit in high chair with puree on tray, she will touch and attempt to feed though maority of nutrients are provided b G-J feeding tube.", 
1730,4,02-067,She has been wanting to throw away diapers after diaper change, 
1731,1,02-067,Give her cloth to wipe her high chair tray after meal time., 
1732,0,02-067,OT/PT once a week as well as daily at home working on the activities, 
1733,0,02-067,"Bring her to physiotherapy and occupational therap once a week to improve her hand-eye coordination and muscle control by doing puzzles, block and other toys with buttons to press", 
1734,0,02-067,Have her therapeutic equipment available and utilize them, 
1735,0,02-067,Read to her almost daily and talk about what picutres are in books, 
1736,0,02-067,Provide opportunities to help with household chorse based on her physical skill snad limitations due to her cerebral palsy, 
1737,0,02-067,We arrange playdates outside of house with peers and family, 
1738,0,02-067,Role model/hand over hand during difficult activities, 
1739,0,02-067,Just started allowing TV time 2 weeks ago but she enjoys looking at pictures of herself on smart phones and will use her pointer finger to swipe to next picture, 
1740,0,02-067,Personal care - I would like her to hold own tooth brush/hair brush to help self-groom. We provide her with two opportunities to do this daily, 
1741,0,02-067,Trying to put her to nap alone (this would be more helpful during rest time as she requires someone to lay with her at the moment), 
1742,1,02-067,Include her in meals and social gatherings even though she does not eat like rest of family, 
1743,0,02-067,Talk her through me tidying toys or any other clean up so she knows and recognizes what I'm doing and what to expect next, 
1744,0,02-067,We have family day with her 2 cousins every other Sunday at her father's parents house., 
1745,3,02-067,Doing hand over hand with hygene type activities (brushing teeth and hair, 
1746,0,02-067,Provide her with toys and equipment to optimize her opportunity to use muscles effected by cerebral palsy, 
1747,4,02-067,Rest - I would like her to be able to calm & fall asleep on her own - right now someone needs to lay with her to fall asleep, 
1748,0,02-067,go to holiday gatherings at family members house, 
1749,0,02-067,"Personal care - we talk her through diaper changes, getting dressed and rushing teeth and hair, she will attempt tooth and hair brushing and will unfasten left side of diaper when asked (right side more affected by CP)", 
1750,3,02-067,Physio/occupation therapy once a week to build skills to help with movement of her limbs, 
1751,0,02-067,Provide opportunities daily, 
1752,0,02-067,"Getting clean - we gie her a clothe to wash her body in tub and after meals, although she has difficulty with movement due to cerebral palsy", 
1753,0,02-067,Provide her with a walker/stander, 
1754,3,02-067,"We have been practiving ""IN"" & ""OUT"" and ask her to put toy ""in"" bucket to clean up", 
1755,0,02-067,"Participate in activities with her, sometimes hand-over-hand doing the task", 
1756,1,02-067,"Give her clean laundry to ""shake"" while I fold it", 
1757,0,142,We have family time., 
1758,0,142,We also read with her., 
1759,0,142,Tell them what's going to happen and what we are going to do, 
1760,4,142,I really don't have any, 
1761,4,142,Nothing, 
1762,3,142,We teach her different things like how to pour., 
1763,4,01-054,"Things that is done at home are acticities that make the child learn more shapes, alphabets, colours & numbers.", 
1764,4,01-054,Being in a foster home there isn't much gatherings but when there is she is involved., 
1765,2,01-054,"Overtime, I will enforce that she uses her teeth to chew slowly instead of eating blended food. ", 
1766,4,01-054,I would like her to care for her foster siblings more., 
1767,4,01-054,I would like her to participate in more activities that can challenge her learning., 
1768,3,01-054,I try to teach her to brush her teeth herself so she could learn overtime., 
1769,1,482,"Encourage her to move, dance and play", 
1770,0,482,Being outgoing., 
1771,4,482,I would just like her to try more foods, 
1772,4,482,Her independence., 
1773,1,139,Regardless of how little he will interact with the other children I always take him to parties for exposure on social gatherings., 
1774,2,139,He loves trains so when he seems to be a little round up and destructive we make train sounds and he starts to pretend he is a train. This changes his whole attitude and it feels like a family activity., 
1775,0,139,We do art activities at home. He doesn't often want to do them in a structured way so doing it at home gives us the time to work with him on how to do a project correctly., 
1776,0,139,"Routine, routine, routine.", 
1777,0,139,We take him to all the parties he is invited to so he has more exposure to a social environment., 
1778,0,139,We buy or ask as gifts educational toys that help with his sensory input needs., 
1779,0,139,When we go on trips outside of the home we make sure there is a place for our son to run and have sensory input., 
1780,0,139,We try to invite families with other children over whenever possible. It is tiring but his socializing is a priority for us., 
1781,2,139,We will use a fun silly voice instead of a bossy when we need his help to put away toys. He is much more likely to follow direction that way. , 
1782,0,139,Families that come over know ahead of time that our son will be more shy than other children. This preparation helps them not to judge him or push their own children on him when they arrive., 
1783,0,139,We play along with games. We don't just interact but get to their level of play and treat their creativity as important as anything else., 
1784,0,139,We read books to our son from the get go and have made sure that we carry many children books at home so the interests can continue and grow., 
1785,0,139,Overnight visits/trips really need to be done with extra hands there to help. He does best when there are relatives whom he trusts and can't get some get one on one time with., 
1786,0,139,Meal/snack time while playing it much more productive than forcing it at the table. He has a very hard time focusing and staying at the table or not throwing everything on the floor so allowing him to snack and play at the same time in a the same designated area helps., 
1787,0,139,When we run errands we try to keep it to just our son going instead of his younger sister. This allows us to give him full focus., 
1788,4,139,"Again because of the weather water activities are a huge benefit. However, these need to be in quieter places with not so many kids running around.", 
1789,4,139,We kept our son in a crib until just past 3 years of age. He never showed any want for change and I feel that established a great base for proper sleep and sleeping through the night., 
1790,0,139,We have family and guests over quite often with children ranging in age. , 
1791,4,139,Waiting for cooler weather. It is too hot for most of the summer so we have to be choosy of when we go out., 
1792,0,139,"We have toys and activities that are for ""emergency"" use only. That means they only come out when he needs a distraction and it will be an item he only sees every so once in a while. It feels like a new toy/activity to him.", 
1793,0,139,Plans need to be avoided and when traveling a pack and play is still needed for quality of sleep. He is unable to rest otherwise even though he sleeps in a normal bed at home., 
1794,4,139,Weather. Climate where we are is so very hot most of the year that when an activity and weather align we jump right on it., 
1795,0,139,I turn on the radio every afternoon for about 30 or so minutes to allow all of us at home to kick back and have some fun while we play or clean. He sees this as a benefit and not a chore., 
1796,0,139,We have a child safe home with clear boundaries. It allows our son who is extremely anxious when others come over to feel more confident in his home., 
1797,0,139,Having only him go out with me instead of the whole family. The one and one seems to help defuse a lot of the stress that comes with going out., 
1798,0,139,We have the same routine every morning for school. , 
1799,0,139,We always talk about the people we will see a few days before we actually see them. This I feel helps bring down his social anxiety a bit., 
1800,0,139,This is a tough one. He doesn't speak much so the activities are very limited. I try regardless of how sad it does make me when he doesn't know how to engage to still take him to parties and get togethers. I know he can't improve without exposure., 
1801,0,139,We just don't go out to eat anymore. It is too difficult to do as a family. I know he would do alright if it was the one on one time with a parents instead of the family., 
1802,0,139,We always explain what we are doing so when we tell him what is coming up he is less likely to be upset when the change from one activity to another happens., 
1803,0,139,We demonstrate group time at home as a family with other siblings daily. , 
1804,0,139,Everything has its place so if I ask him to put something away he knows where it goes., 
1805,0,139,We try out new venues when something comes available in our town. , 
1806,0,139,He has an IEP so he automatically qualified for bus transportation. This is a HUGE HELP!, 
1807,4,139,He comes home from Pre-School with a report of what was done at school that day. Since he can't say what he did this allows us a parents to know how to talk to him about his day at school., 
1808,0,139,We have all these activities available at home so when the time comes to wanting to do it they are easily accessable., 
1809,0,139,We can't make it out often where we are at because of the extreme heat so we make sure we get him out in our backyard to play with a variety of toys and activities, 
1810,0,139,Field trips/events need to be kept short and with an outlet somewhere where he can get physical energy out, 
1811,1,139,I will give my son a task that doesn't really need to be done but is harmless. Such as sweeping the floor and using the Swiffer duster., 
1812,0,139,Activities where children can be loud helps. He is usually a lot less self conscious., 
1813,1,139,We try to get him to try new things whenever we can with lots of support and understanding from us. He gets very fearful of physical new experiences., 
1814,0,139,Places where he can move around freely. He wouldn't do well in a theater environment for example, 
1815,0,139,We have three safe spaces in our home where the kids have pretty much full freedom to explore. This reduces the amount of times we have to tell him no through out the day. He shows a lot more progress in development when he has a kid safe space., 
1816,0,139,We have numerous pets so we are constantly talking and demonstrating how to take care of them., 
1817,0,139,We avoid dining out. It is such a stressful situation for us as parents that our son quickly feeds off of our negativity., 
1818,0,139,From the very beginning we would read books every night. This is a huge trigger for him to understand it is time to go to bed. He immediately understands where he needs to go and what is going to happen. He is very cooperative in going to bed and is often very happy about it., 
1819,0,139,We avoid highly crowded places during his time of the day when he normally is most stressed. He has a hard time with lots of noise and visual inputs so keeping those to only the minimum and at his well rested times is best., 
1820,0,139,We get an update every day what happened at school. This helps us to ask him questions about his day since he can't communicate with us otherwise., 
1821,0,139,We keep the community events to ones that have a constant change and give us freedom to move around., 
1822,0,139,The classroom size is small with lots of teacher assistants so he gets lots of one on one attention for tasks., 
1823,0,139,Visual transitions, 
1824,2,139,He hates the vacuum on but loves to check it out when off. We always let him help wrap the cord and put it away in the closet., 
