ID	label	strategy	augmented_strategy	H_yx	predicted_label	correct_yx
513	0	new toys	The baby is playing with a new doll.	2.381058603	4	FALSE
513	0	new toys	The new toys could be anything from a stuffed mouse to a new baby duck.	2.364078886	4	FALSE
513	0	new toys	There are a lot of toys to play with without new toys.	2.182984455	4	FALSE
513	0	new toys	"Some baby would like to play with some toys, other would like to play with the old ones."	2.158240073	4	FALSE
513	0	having kid friendly foods/activities	Kids love to eat at the parks where some play.	1.859052307	4	FALSE
513	0	having kid friendly foods/activities	Have foods and activities that are not required for a child	1.422338029	0	TRUE
513	0	having kid friendly foods/activities	The kids at the store will be pleased that they have a small place available to get the kids.	2.629862311	4	FALSE
513	0	having kid friendly foods/activities	"If possible, make sure food and beverages (i.e., milk and juices) are accessible for kids."	1.769355322	1	FALSE
513	0	having kid friendly foods/activities	Kids love to have a bite to eat at kids friendly places.	2.024047716	4	FALSE
513	0	having kid friendly foods/activities	Child friendly foods/activities for family can be found in local cafes and shops alike.	1.950967603	4	FALSE
513	2	"he likes to have choices for mealtime, that he can make"	His preferences are a choice for dinner and a choice for the dinner.	2.145832139	4	FALSE
513	2	"he likes to have choices for mealtime, that he can make"	"To be sure, we don't need to pick a prefix that is a more formal alternative and not something like ""I'll pick a nice blueberry"" or ""I'm a big fan of hummus"" (or a more specific variation of the term)."	2.54790408	4	FALSE
513	2	"he likes to have choices for mealtime, that he can make"	"He likes to have choices for mealtime. This way, he can make choices for mealtime."	2.130654954	4	FALSE
513	2	"he likes to have choices for mealtime, that he can make"	"This article's purpose is to provide an example of a ""preference"". By incorporating the example, some people may not have the same preference for the food, depending on their own preferences. The method is helpful when choosing one's meals, as he likes to make his family dinner every day."	2.45167994	4	FALSE
513	2	"he likes to have choices for mealtime, that he can make"	Not doing things he wishes he didn't do.	2.524092201	0	FALSE
513	2	"he likes to have choices for mealtime, that he can make"	There is a problem with people who like to have choices.	2.722325947	4	FALSE
513	2	"he likes to have choices for mealtime, that he can make"	He likes to make choice based on food choices.	2.255446365	4	FALSE
513	2	"he likes to have choices for mealtime, that he can make"	He decides where to eat because he likes everything by himself.	2.741573855	4	FALSE
513	2	"he likes to have choices for mealtime, that he can make"	The ad's preferences could be:	1.347898053	2	TRUE
513	0	routine	"The context of this example is : A normal person tries to figure out how to do a routine. In the example of the previous strategy, the main idea of the scenario is: This is a routine that has been done to a very good extent. The context of the task is: This is a routine that has been done to a very good extent. The context of the task is: This is a routine that has been done to a very good extent. The context of the task is: This is a routine that has been done to a very good amount. The context of"	2.235054121	4	FALSE
513	0	routine	"The purpose of this post is to describe a routine you're working on. The purpose of this post is to show you the ways of working on a routine. The purpose of the article is to offer you some tips on how to write a routine. In this example, the following is an example of a routine:"	2.404060551	4	FALSE
513	0	routine	"The second strategy is to say that a teacher will be unable to teach her child how to grow fruit. For example, if she starts a routine like this to give the child a banana and a peach, it will be easier for her to grow it."	2.635277807	1	FALSE
513	0	routine	People do not have the ability to find a lot of space for their experiments since it is a simple task.	2.704948995	4	FALSE
513	0	routine	"If you are having difficulties deciding next thing you ask someone to make a room for you, call someone you can rely on."	2.295300455	1	FALSE
513	0	routine	But the main problem is that it is too slow to take your notes	2.620663413	4	FALSE
513	1	"opportunities for him to help put things in cart or on belts, etc"	". If he's not a robot or a helper, you'll want to make him a more helper person."	2.206745481	4	FALSE
513	1	"opportunities for him to help put things in cart or on belts, etc"	"For example, if you're a student, the best plan to use is to create opportunities for him to help put things in cart."	1.806868121	1	TRUE
513	1	"opportunities for him to help put things in cart or on belts, etc"	"Take your partner and his cart and let him nudge the wheel and stuff it together a bit (if this is your first time, donâ€™t skip)."	1.606373613	1	TRUE
513	1	"opportunities for him to help put things in cart or on belts, etc"	"If you like how you look when you see him, donâ€™t forget to let him know what makes you special."	1.84035821	4	FALSE
513	1	"opportunities for him to help put things in cart or on belts, etc"	Be aware of whether the situation has a lot of interest.	1.767765443	0	FALSE
513	1	"opportunities for him to help put things in cart or on belts, etc"	"Using a handkerchief: Using a large, sturdy belt or a small belt, or a belt with wheels. or a long toelace. Having a handle that will make it easier for him to pick up things. Using a belt to lift heavy things. Using a belt puller. Using a basket or a belt to move around. Using a handkerchief to pull heavy items around. Using something to handle easily. Using a tuck or a comb to pick up heavy items. Using a"	2.062155222	2	FALSE
513	1	"opportunities for him to help put things in cart or on belts, etc"	"For example, if your son had been helping you with the bag you want him to check out, you might encourage him to keep it for you."	1.486121839	1	TRUE
513	1	"opportunities for him to help put things in cart or on belts, etc"	"A Sense of Self guy wants you to eat healthy so he can fit in on the couch. The more you try, the better. Do a Google search and think: Whether you are a vegetarian or not, you should be able to find a place for a vegetarian to shop."	2.162807308	4	FALSE
513	1	"opportunities for him to help put things in cart or on belts, etc"	Itâ€™s probably not a safe strategy to make him help put things in car on belts. To make an example of this strategy: he can help put things in shopping bag carts or onto belts (for example).	2.148624002	4	FALSE
513	0	"time variety (i.e. a day long event that you can come and go, as opposed to a specific time 1p-2p)"	"You can be at an event that is not an hour long and then get to go. This is a day long event and you can come and go, and then you can go."	1.754577714	4	FALSE
513	0	"time variety (i.e. a day long event that you can come and go, as opposed to a specific time 1p-2p)"	"For example, you could try 3 different activities:"	2.550760657	2	FALSE
513	0	"time variety (i.e. a day long event that you can come and go, as opposed to a specific time 1p-2p)"	There is not any need to go to a specific time.	2.821782712	4	FALSE
513	0	"time variety (i.e. a day long event that you can come and go, as opposed to a specific time 1p-2p)"	People usually say that you only need to come and go on weekends.	2.480344673	4	FALSE
513	0	"time variety (i.e. a day long event that you can come and go, as opposed to a specific time 1p-2p)"	The day is about a 2 hour game.	2.442942683	4	FALSE
513	0	"time variety (i.e. a day long event that you can come and go, as opposed to a specific time 1p-2p)"	"If you are going to go to the wedding dinner, make dinner with each person that will be the guest. Also, make arrangements to meet for the wedding and share the love in advance so that all of the people have a chance to get together."	2.060056237	1	FALSE
513	0	also think that a chart may help improve the above	I think that a chart may help improve the above.	2.727532667	4	FALSE
513	0	also think that a chart may help improve the above	"Then, I'll use a graph to measure the progress of the book."	2.273799826	4	FALSE
513	0	also think that a chart may help improve the above	: Also think that a chart may help improve the above.	2.441826656	1	FALSE
513	0	also think that a chart may help improve the above	I will try to incorporate the chart into my presentation.	2.608863287	4	FALSE
513	0	also think that a chart may help improve the above	I also think that a chart may help improve the above.	2.782848701	4	FALSE
513	0	also think that a chart may help improve the above	"The sentence ""the chart may help improve the above"" is the answer that comes to me frequently."	3.061833138	1	FALSE
513	2	rewards/recognition	Rewards or recognition can give a person a reward for something they did well.	1.39472317	2	TRUE
513	2	rewards/recognition	Assign rewards/recognition (for some things) to people who would like to be in a prestigious position to be promoted.	1.992336378	0	FALSE
513	2	rewards/recognition	"Rewards can be a small reward, like a hug or a kiss. This gives the impression you are appreciated. Rewards may give a sense of pride to a person. They may be grateful or embarrassed."	1.622338274	2	TRUE
513	2	rewards/recognition	Rewards/recognition = rewarded	1.468760149	2	TRUE
513	2	rewards/recognition	You might reward the person you like a lot. The person may be loyal to you or just can't resist someone.	2.650621303	4	FALSE
513	2	rewards/recognition	Preference: Rewards/Recognition	1.258665411	2	TRUE
513	2	rewards/recognition	He needs a reward for something that he does very well.	3.271683871	4	FALSE
513	2	rewards/recognition	It may not be a priority.	3.860637573	4	FALSE
513	2	rewards/recognition	Encourages a person to be in a good mood. Rewards/receipts an individual who is doing something that will make them feel good about what they have done.	2.088408965	1	FALSE
513	2	rewards help	"When the reward is to help the person, a reward is the best way to reward them. For example, if the person is a good student, a reward can be given to help the person improve. For example, if a person earns a reward for a good student, the reward can be given to help. For example, if a person gets a reward for the best student, the reward can be given to help the student improve."	2.591050054	1	FALSE
513	2	rewards help	Use a reward system to reward people you like.	1.188671858	2	TRUE
513	2	rewards help	"You have the option to reward your own efforts, which will help your others."	2.968278608	4	FALSE
513	2	rewards help	Use the previous method. Provide rewards.	1.526794678	2	TRUE
513	2	rewards help	The reward must be for a reward. Use the reward to reward others.	1.386573816	2	TRUE
513	2	rewards help	Keep the reward leveled.	2.362482383	1	FALSE
513	2	rewards help	The rewards are for new members and friends so a favor is given to those that are not already members.	3.20603261	4	FALSE
513	2	rewards help	"This would be a way to encourage someone else to do something else based on what they did successfully. Another method to reward someone for doing something is to give them things they had done before. This is just the style and style of making reward things, but it works for this scenario."	1.665073304	2	TRUE
513	2	rewards help	The reward will only be for those who are motivated to support their favorite idea.	2.423113666	4	FALSE
513	0	examples	Creating a simple business card is a great way to create an environment for a conference.	2.160415203	3	FALSE
513	0	examples	"The sentence ""Although the author is the author, the copyright is not important in this case."" The sentence ""The copyright is important in this case."" The sentence ""The copyright is important in this case."" The sentence ""The copyright is important in this case."" The sentence ""The copyright is important in this case."" The sentence ""The copyright is important in this case."" The sentence ""The copyright is important in this case."" The sentence ""The copyright is important in this case."" The sentence ""The copyright is important in this case."" The sentence ""The copyright is important in"	2.483312646	4	FALSE
513	0	examples	The context: example	2.242456983	1	FALSE
513	0	examples	The example is based on a human.	2.541880048	4	FALSE
513	0	examples	"Don't post pictures of the bathroom you plan to use in a tutorial. Try using images of the bathroom and you could make a ""latest trick ""."	1.89587143	1	FALSE
513	0	examples	We used the same approach from the previous sentence. We used the same procedure from the prior sentence.	2.331316778	4	FALSE
513	1	would like to see my child eat a broader variety of food- keep introducing new foods to him	Would want to see my child eat a broader variety of food- keep introducing new foods to him	1.596481196	1	TRUE
513	1	would like to see my child eat a broader variety of food- keep introducing new foods to him	I would like to see my child eat a broader variety of food- keep introducing new foods to him	1.716106796	4	FALSE
513	1	would like to see my child eat a broader variety of food- keep introducing new foods to him	"A common social model is introducing a variety of foods to your child. You want your child to eat foods that are similar- in this scenario, he likes all the foods he grew up having."	2.339437901	4	FALSE
513	1	would like to see my child eat a broader variety of food- keep introducing new foods to him	I would want my child to be more adventurous and eat foods that make him happy.	2.556416096	4	FALSE
513	1	would like to see my child eat a broader variety of food- keep introducing new foods to him	Sense of Self strategy: would like to see my child eat a broader variety of food- keep introducing new foods to him	1.723775897	1	TRUE
513	1	would like to see my child eat a broader variety of food- keep introducing new foods to him	A very important strategy to implement is to eat a wider variety of foods.	2.673636487	4	FALSE
513	1	would like to see my child eat a broader variety of food- keep introducing new foods to him	Would like to see my child eat more vegetables and more fruits- keep introducing new foods to him	1.674282536	1	TRUE
513	1	would like to see my child eat a broader variety of food- keep introducing new foods to him	I want my childâ€™s food cooked correctly. Make sure the food is fresh and nutritious. Ask if your child needs to make sure that heâ€™s getting the correct size food.	1.470415864	1	TRUE
513	1	would like to see my child eat a broader variety of food- keep introducing new foods to him	"Then don't force a child to eat more, just bringing new foods to him and letting him have a better understanding of what foods make him feel good about themselves-"	1.43198209	1	TRUE
513	0	do individual activities with each child	A teacher will do individual activities in preparation for the next school term. Eventually the teacher will do more activities than the other child would like to do.	2.379043586	4	FALSE
513	0	do individual activities with each child	Children should have a good relationship with each other.	2.356421761	1	FALSE
513	0	do individual activities with each child	Do individual activities with each child	1.128298328	0	TRUE
513	0	do individual activities with each child	Each child will have a hard time getting on each other's lap.	2.844957445	4	FALSE
513	0	do individual activities with each child	"One child decides on an activity. If the only activity taking place is a trip to the mall, the child will help guide another one to the mall as he runs through it. They spend a lot of time talking and pretending they aren't doing anything."	2.276178472	1	FALSE
513	0	do individual activities with each child	Have the kids do individual activities that include something they like.	1.672614979	2	FALSE
513	1	incentives to get them done (i.e. need to get dressed and wash hands to go to soccer practice)	A child who has not learned to walk will develop a bad sense of self. Incentives to get them done will encourage them to get their own way.	2.313884231	4	FALSE
513	1	incentives to get them done (i.e. need to get dressed and wash hands to go to soccer practice)	"To teach kids to get ready to play, you could simply encourage them to do the opposite (i.e. get ready to play and get dressed) until the actual game is done (i.e. play or not.) This would be a good example."	1.710723483	1	TRUE
513	1	incentives to get them done (i.e. need to get dressed and wash hands to go to soccer practice)	We can use rewards to get them done. It is a good way to show yourself that you are thinking.	2.507274932	2	FALSE
513	1	incentives to get them done (i.e. need to get dressed and wash hands to go to soccer practice)	Aim to help the person get ready before the start of the game. When everyone has a chance to get to practice they need to get there earlier.	2.354656666	0	FALSE
513	1	incentives to get them done (i.e. need to get dressed and wash hands to go to soccer practice)	"Whenever some need something, give it."	1.602363227	1	TRUE
513	1	incentives to get them done (i.e. need to get dressed and wash hands to go to soccer practice)	Incentives to get them done.	2.291505867	2	FALSE
513	1	incentives to get them done (i.e. need to get dressed and wash hands to go to soccer practice)	Encourage someone to get them their things.	1.277171628	1	TRUE
513	1	incentives to get them done (i.e. need to get dressed and wash hands to go to soccer practice)	People in their 20â€™s get a little more observant and excited about what theyâ€™ve been doing all week.	2.399738384	4	FALSE
513	1	incentives to get them done (i.e. need to get dressed and wash hands to go to soccer practice)	"If you need your car, rent a car, then do your grocery shopping. You can help the other driver to get the job done (ye, I am in charge of buying groceries in a way that is not my fault)."	1.88125754	4	FALSE
513	0	needs supportive staff at school to help him transition	The young man needs support from the staff.	3.165604469	4	FALSE
513	0	needs supportive staff at school to help him transition	He needs supportive staff at school to help him transition	2.977631002	4	FALSE
513	0	needs supportive staff at school to help him transition	He is struggling to transition from school to kindergarten. One of his primary reasons for being late on homework is because his students are struggling with a very difficult math problem.	3.040198681	4	FALSE
513	0	needs supportive staff at school to help him transition	He needs supportive staff at school to help him transition.	3.158379125	4	FALSE
513	0	needs supportive staff at school to help him transition	He needs support at school to help him transition.	3.141422099	4	FALSE
513	0	needs supportive staff at school to help him transition	I have the following goals for myself This is for my school life. I would like to do some work at the school. I need to focus more on my studies and more attention for other areas. I need to do a lot of homework. This is to get the most attention from my family.	3.185207508	4	FALSE
990	0	"For parents to have more time to participate in community activities, gatherings and events. Taking a child to all those more often"	"Parents should spend more time with their children. For instance, if they want a child to meet a family, they should spend more time with them than with friends."	2.380429154	4	FALSE
990	0	"For parents to have more time to participate in community activities, gatherings and events. Taking a child to all those more often"	"For parents to have more time to participate in community activities, gatherings and events. Taking a child to all those more often."	1.314739082	0	TRUE
990	0	Having other kids participate in the same activities and be a model for expected behavior and actions. 	Having other kids participate in the same activities and be a model for expected behavior and actions.	1.459708752	0	TRUE
990	0	Having other kids participate in the same activities and be a model for expected behavior and actions. 	"Having other students participate in the same activities, and be a model for expected behavior and actions."	1.486227594	0	TRUE
990	0	Having other kids participate in the same activities and be a model for expected behavior and actions. 	The kids participate in a group activity together to learn skills and things to do.	1.973669903	1	FALSE
990	0	Having other kids participate in the same activities and be a model for expected behavior and actions. 	Having other kids participate in the same activities will provide a positive model for expectation and behavior.	2.09940079	0	TRUE
990	0	Having other kids participate in the same activities and be a model for expected behavior and actions. 	Having other kids participate in the same activities and be a model for expected behavior and actions.	1.459708752	0	TRUE
990	0	Having other kids participate in the same activities and be a model for expected behavior and actions. 	There may be a'masters' program at the gym. Having other kids participate in the same activities means they will be expected to be good people instead of 'good' people.	2.383042235	4	FALSE
990	1	"Making a child feel safe and welcome, a part of the community. "	"Having more than one child, a community member that has a sense of self or self-esteem or that is in a good mood."	2.499271886	0	FALSE
990	1	"Making a child feel safe and welcome, a part of the community. "	"Sense of self is a strategy for letting someone know that they are thinking, thinking, and feeling like being safe and welcome."	2.583884529	2	FALSE
990	1	"Making a child feel safe and welcome, a part of the community. "	"If you are making a child feel safe and welcome, bring the following things to them, but before they come to you: 1. Encourage them to read or write. 2. Encourage them to read or write. 3. Create a space for them to play with. 4. Encourage them to read or write. 5. Encourage them to read or write. 6. Encourage them to write and read a story. 7. Encourage them to read or write. 8. Explain the story. 9. Encourage them to write something about the story. 10. Encourage them to share it with others."	1.310678485	1	TRUE
990	1	"Making a child feel safe and welcome, a part of the community. "	"People should not feel self-infeared. For example, they should feel comfortable around others and their own family. For example, they should have a safe space and a home."	1.724227432	1	TRUE
990	1	"Making a child feel safe and welcome, a part of the community. "	"Making a child feel safe and welcome, a part of the community."	1.95669781	0	FALSE
990	1	"Making a child feel safe and welcome, a part of the community. "	People come to your neighborhood to help you grow up.	2.552387783	4	FALSE
990	1	"Making a child feel safe and welcome, a part of the community. "	A parent can help their infant child feel safe and welcomed by helping them feel comfortable in the community.	2.050371405	4	FALSE
990	1	"Making a child feel safe and welcome, a part of the community. "	"Create a safe, comfortable environment when you introduce family members to the child. Create the setting in which the child's presence can be felt by them."	1.689831168	1	TRUE
990	1	"Making a child feel safe and welcome, a part of the community. "	You see it in the first paragraph and the second sentence describes the first one. These actions can make a child feel good about themselves and make them feel good.	2.830226045	4	FALSE
990	2	"Creating a routine that is familiar to a child but make it more interesting, fun, exciting and more like a game than a chore"	"Creating a routine that is familiar to a child but makes it more interesting, fun, exciting and more like a game than a chore"	1.328414663	2	TRUE
990	2	"Creating a routine that is familiar to a child but make it more interesting, fun, exciting and more like a game than a chore"	Using a game to play a game.	1.067200165	2	TRUE
990	2	"Creating a routine that is familiar to a child but make it more interesting, fun, exciting and more like a game than a chore"	Creating something familiar to a child will make the task more interesting and fun.	1.616899961	2	TRUE
990	2	"Creating a routine that is familiar to a child but make it more interesting, fun, exciting and more like a game than a chore"	"If you have children, then make it feel like a game rather than a chore"	2.087247777	1	FALSE
990	2	"Creating a routine that is familiar to a child but make it more interesting, fun, exciting and more like a game than a chore"	"Instead of asking a parent to make you do something new, choose something less familiar and more interesting. Keep it natural"	2.301314407	1	FALSE
990	2	"Creating a routine that is familiar to a child but make it more interesting, fun, exciting and more like a game than a chore"	Use this with a friend.	2.603585713	0	FALSE
990	2	"Creating a routine that is familiar to a child but make it more interesting, fun, exciting and more like a game than a chore"	"In preschool you can substitute activities that are not already done in the curriculum, such as playing with water or coloring books instead of teaching them a familiar routine."	2.6800005	3	FALSE
990	2	"Creating a routine that is familiar to a child but make it more interesting, fun, exciting and more like a game than a chore"	"A favorite routine is a classic routine. For example, in a daytime routine, you set aside time for rinsing or brushing your teeth and for a daytime routine, such as a mnemonic ritual. For this type of routine, donâ€™t make a plan or schedule where you will get out of your house for at least half an hour. After this, your baby will be at a point where it is easier to keep his attention and it is often easier to just concentrate on the task at hand. Even in the mornings and dusks, try"	2.920155553	0	FALSE
990	2	"Creating a routine that is familiar to a child but make it more interesting, fun, exciting and more like a game than a chore"	Keep things fun and interesting	1.892165792	0	FALSE
990	0	having more money to spare for community activity	"The more money you have, the more money you will have."	2.50124159	4	FALSE
990	0	having more money to spare for community activity	One person had less money to spare for community activity. The other person had more money to spare for community activity.	2.51004072	4	FALSE
990	0	having more money to spare for community activity	"With no money left to spare, the child decides not to attend school, instead just dropping something."	2.890615348	4	FALSE
990	0	having more money to spare for community activity	If each family member was financially stable they didn't need to spend time on the community activity.	2.470063009	4	FALSE
990	0	having more money to spare for community activity	The main priority from their actions is taking on more money for community activity.	2.856906595	4	FALSE
990	0	"Providing a vide selection of colorful books, coloring supplies, supplies for an art projects. Making it interesting"	The people in the store are doing some sort of reading on a book about books.	2.246766007	4	FALSE
990	0	"Providing a vide selection of colorful books, coloring supplies, supplies for an art projects. Making it interesting"	"Providing a video selection of colorful books, coloring supplies, supplies for an art projects. Making it interesting"	2.188786725	2	FALSE
990	0	"Providing a vide selection of colorful books, coloring supplies, supplies for an art projects. Making it interesting"	This would be a great way to start out your art project.	2.68852121	4	FALSE
990	0	"Providing a vide selection of colorful books, coloring supplies, supplies for an art projects. Making it interesting"	"A video listing of colorful books, coloring supplies, supplies for art projects."	1.289904487	0	TRUE
990	0	"Providing a vide selection of colorful books, coloring supplies, supplies for an art projects. Making it interesting"	The book would be displayed on a table for visitors to pass along to class or make fun out of.	2.093776117	1	FALSE
990	2	To have more choices available in the community 	To have more choices available in the community.	2.405454079	0	FALSE
990	2	To have more choices available in the community 	One can make the choice to have more choices available by joining a group of friends.	1.469316843	2	TRUE
990	2	To have more choices available in the community 	Use a comma in your template to help make your preferences public.	1.265802162	2	TRUE
990	2	To have more choices available in the community 	"You want to have more options available in the community. So your preference should be more like a ""my preference"" rather than a ""my preference"" based on the content of the preference."	2.296596971	4	FALSE
990	2	To have more choices available in the community 	"To choose from multiple alternatives, make the choices more personal."	1.634548994	2	TRUE
990	2	To have more choices available in the community 	Add a option from a List.	2.11134741	0	FALSE
990	2	To have more choices available in the community 	"To have more choices available in the community, try to have fewer people joining your website and more people choosing how to use your computer."	2.931883189	0	FALSE
990	2	To have more choices available in the community 	Confirm that you want to remain in the conversation after closing.	2.41939627	1	FALSE
990	2	To have more choices available in the community 	"Consider the following: 1. A customer wants more knowledge about this company 2. A customer can share knowledge with others 3. A customer could do what the company wants without having to tell others. 4. The person could share knowledge with each other in a community 5. The person would logically choose to do whatever the company wants 6. They will also want to share knowledge with the community 7. If the company complies with these guidelines, the customer can have more choices."	1.806381098	2	TRUE
990	0	"Having more time, money and choices available in a community"	"Having more time, money and choices available in a community makes people feel more like friends."	1.705925913	0	TRUE
990	0	"Having more time, money and choices available in a community"	"Having more time, money and choices available in a community would make a community more viable than one that is not a community, which would only lead to the community being more attractive."	1.970590259	4	FALSE
990	0	"Having more time, money and choices available in a community"	Getting more money and choices available in a community can bring new job opportunities.	1.759061092	0	TRUE
990	0	"Having more time, money and choices available in a community"	There are ways to make money.	2.167534489	4	FALSE
990	0	"Having more time, money and choices available in a community"	"After the election, a democratically elected president will have elected less than a dozen officers without any notice."	2.550645655	4	FALSE
990	0	"Having more time, money and choices available in a community"	"Having more time, money and choices available in a community can enable someone to survive, as well as be well treated."	2.032353319	4	FALSE
990	0	"Playing games with a child , trying to involve other family members"	Playing games with a child is a fun way to involve other children.	2.47305536	2	FALSE
990	0	"Playing games with a child , trying to involve other family members"	"Playing games with a child, trying to involve other family members"	1.10445652	0	TRUE
990	0	"Playing games with a child , trying to involve other family members"	Children may interact with other family members with the intention that their playmates might interact with each other.	2.132209613	4	FALSE
990	0	"Playing games with a child , trying to involve other family members"	Playing games with a child brings out the best in the child.	2.020003323	2	FALSE
990	0	"Playing games with a child , trying to involve other family members"	"Playing games with a child, is very social and causes people to interact. Using the activity of playing with siblings helps children with the play of the game."	2.203472654	1	FALSE
990	0	"Playing games with a child , trying to involve other family members"	Play using a phone.	1.208844565	0	TRUE
990	3	"Helping a child to participate in cleaning up, meal preparation, taking care of pets and household chores"	Providing activities to help children to participate in chores are helpful.	1.811562976	3	TRUE
990	3	"Helping a child to participate in cleaning up, meal preparation, taking care of pets and household chores"	"Helping your child to participate in cleaning up, meal preparation, taking care of pets and household chores."	2.255508571	0	FALSE
990	3	"Helping a child to participate in cleaning up, meal preparation, taking care of pets and household chores"	"To help one child in their home be more likely to be capable of doing activities such as cleaning, meal prep, pet care and making sure that there are no spills."	2.597702609	1	FALSE
990	2	"Showing a child how much you are interested and excited about regular chores, trying to get him involved and reward if he complies"	"Giving him time and attention, and showing him your interest in his work, and demonstrating he is interested and excited to do something."	2.082167503	1	FALSE
990	2	"Showing a child how much you are interested and excited about regular chores, trying to get him involved and reward if he complies"	"You want to get your child involved in the chores. Usually, you would reward him for a good effort. You can use this to show your child how much you are interested and excited about regular chores."	3.223413155	4	FALSE
990	2	"Showing a child how much you are interested and excited about regular chores, trying to get him involved and reward if he complies"	Showing a child how much you are interested and excited about regular chores and trying to get him involved and reward if he complies.	1.714064328	2	TRUE
990	2	"Showing a child how much you are interested and excited about regular chores, trying to get him involved and reward if he complies"	"Practice showing preference and excitement for regular chores by a kid, if he or she doesn't."	2.180194638	0	FALSE
990	2	"Showing a child how much you are interested and excited about regular chores, trying to get him involved and reward if he complies"	"If you show your child how much you value his involvement and are willing to help him, he will be interested in his participation."	3.413029796	4	FALSE
990	2	"Showing a child how much you are interested and excited about regular chores, trying to get him involved and reward if he complies"	Be sure to let the child know. Tell him how much you are interested and excited about regular chores. Be very firm in asking him to participate in routines and work toward making the chores more meaningful. Showing him how much you are interested and excited about regular chores will make the children feel more important.	2.666864309	1	FALSE
990	2	"Showing a child how much you are interested and excited about regular chores, trying to get him involved and reward if he complies"	"To show off how much you are busy, try to get him involved or reward him if he complies."	2.05668311	1	FALSE
990	2	"Showing a child how much you are interested and excited about regular chores, trying to get him involved and reward if he complies"	"Showing a child you are interested and excited about regular chores, trying to get him involved when he complies."	1.817480314	1	FALSE
990	2	"Showing a child how much you are interested and excited about regular chores, trying to get him involved and reward if he complies"	"If you have to help out somewhere in the house this could be especially helpful: If someone brings you a good dish (the same as you are), take the time to do any dishes and help with cleaning (such as making cookies or giving cereal) Once more, show the child how much you are interested and excited about the chores you need to do. If another child does not require chores and is busy you can encourage them to do the same."	2.647504175	1	FALSE
990	2	Make it look like more like a game than a chore. Rewarding for being involved and helpful	Keep the theme and theme simple. Use a color scheme similar to an earlier game.	2.540157683	0	FALSE
990	2	Make it look like more like a game than a chore. Rewarding for being involved and helpful	"Make it work as a game, with a sense of accomplishment and a sense of accomplishment."	1.54989113	2	TRUE
990	2	Make it look like more like a game than a chore. Rewarding for being involved and helpful	Give each person a task before the first one. Give them the task that they are already good at and give them the task that they are not good at. If they are good at it then they need to help you perform it.	2.076028432	1	FALSE
990	2	Make it look like more like a game than a chore. Rewarding for being involved and helpful	Make it easier by making it a game more like a game. Using the example of preferences to decide what is best for a test.	1.396710296	2	TRUE
990	2	Make it look like more like a game than a chore. Rewarding for being involved and helpful	"Some people make their home more like a puzzle than a game, but this doesn't always work. Instead, this game may look like a puzzle, but instead it becomes a game."	3.162395645	4	FALSE
990	2	Make it look like more like a game than a chore. Rewarding for being involved and helpful	It may not be easy to identify which game is the best idea for your team	2.087928785	4	FALSE
990	2	Make it look like more like a game than a chore. Rewarding for being involved and helpful	Making the image less boring is important. Make it more fun by making it more engaging.	1.99777334	1	FALSE
990	2	Make it look like more like a game than a chore. Rewarding for being involved and helpful	Reward children for taking care of themselves.	2.461809528	1	FALSE
990	2	Make it look like more like a game than a chore. Rewarding for being involved and helpful	Make it more like a game than a chore	1.28702104	2	TRUE
990	2	Making it fun	"Itâ€™s essential that the content should be memorable. If you use a single word but the original sentence has multiple words, then it can easily fit into a paragraph. If you use multiple words, the original sentence can be hard to distinguish from the original sentence. If you use multiple words, you may not be able to distinguish them. To create a good paragraph, you need to include multiple headlines. An example of a good paragraph is the title of a page."	2.60152937	0	FALSE
990	2	Making it fun	Making it fun for fun is the best way to make it fun--without changing the style.	1.543657743	2	TRUE
990	2	Making it fun	Make your selection fun.	1.687522488	2	TRUE
990	2	Making it fun	"Making it fun if a student wants to rewrite the article of their choice. The writer could be having a good time making his comment, it could not be any more fun."	2.291398099	4	FALSE
990	2	Making it fun	Making it fun: making it fun to write a poem	1.40602219	2	TRUE
990	2	Making it fun	Making it fun - Do not focus on the story and make it funny - Make it easy to read - Keep the story interesting	1.644101049	2	TRUE
990	2	Making it fun	Use humor for excitement.	2.053317315	1	FALSE
990	2	Making it fun	Make it fun.	1.440338057	2	TRUE
990	2	Making it fun	"The more entertaining the story is, the more you will enjoy the storytelling. Rewrite the same story to make it fun"	2.567958482	1	FALSE
990	1	Providing reassurance and a variety of entertainment. Making child feel safe during dr visits	Providing a variety of entertainment makes children feel safe during dr visits.	2.123322315	0	FALSE
990	1	Providing reassurance and a variety of entertainment. Making child feel safe during dr visits	"In a pediatric setting, children and young adults should use a variety of toys to provide reassurance and a variety of entertainment. The children should use the toys to stimulate their brains. The children and young adults should try to make the games and activities a bit more challenging by using different toys, including books, to help their brains connect with the toys. The younger children should be given a variety of toys, such as puzzle toys, games, and stuffed animals."	1.776260159	1	TRUE
990	1	Providing reassurance and a variety of entertainment. Making child feel safe during dr visits	Providing reassurance and a variety of entertainment is a great way to make a child feel safe.	2.152485719	1	TRUE
990	1	Providing reassurance and a variety of entertainment. Making child feel safe during dr visits	Provide a variety of entertainment. Make child feel safe during dr visits.	1.706920899	0	FALSE
990	1	Providing reassurance and a variety of entertainment. Making child feel safe during dr visits	Making child feel safe provides comfort and comfort.	1.855131747	1	TRUE
